,State_Name,ind_district,Crop_Year,Season,Crop,Area,Production,Value,X1,X2,1_B1_M,1_B1_V,1_B2_M,1_B2_V,1_B3_M,1_B3_V,1_B4_M,1_B4_V,1_B5_M,1_B5_V,1_B6_M,1_B6_V,1_B7_M,1_B7_V,1_B8_M,1_B8_V,1_B9_M,1_B9_V,1_B10_M,1_B10_V,2_B1_M,2_B1_V,2_B2_M,2_B2_V,2_B3_M,2_B3_V,2_B4_M,2_B4_V,2_B5_M,2_B5_V,2_B6_M,2_B6_V,2_B7_M,2_B7_V,2_B8_M,2_B8_V,2_B9_M,2_B9_V,2_B10_M,2_B10_V,3_B1_M,3_B1_V,3_B2_M,3_B2_V,3_B3_M,3_B3_V,3_B4_M,3_B4_V,3_B5_M,3_B5_V,3_B6_M,3_B6_V,3_B7_M,3_B7_V,3_B8_M,3_B8_V,3_B9_M,3_B9_V,3_B10_M,3_B10_V,4_B1_M,4_B1_V,4_B2_M,4_B2_V,4_B3_M,4_B3_V,4_B4_M,4_B4_V,4_B5_M,4_B5_V,4_B6_M,4_B6_V,4_B7_M,4_B7_V,4_B8_M,4_B8_V,4_B9_M,4_B9_V,4_B10_M,4_B10_V,5_B1_M,5_B1_V,5_B2_M,5_B2_V,5_B3_M,5_B3_V,5_B4_M,5_B4_V,5_B5_M,5_B5_V,5_B6_M,5_B6_V,5_B7_M,5_B7_V,5_B8_M,5_B8_V,5_B9_M,5_B9_V,5_B10_M,5_B10_V,6_B1_M,6_B1_V,6_B2_M,6_B2_V,6_B3_M,6_B3_V,6_B4_M,6_B4_V,6_B5_M,6_B5_V,6_B6_M,6_B6_V,6_B7_M,6_B7_V,6_B8_M,6_B8_V,6_B9_M,6_B9_V,6_B10_M,6_B10_V,7_B1_M,7_B1_V,7_B2_M,7_B2_V,7_B3_M,7_B3_V,7_B4_M,7_B4_V,7_B5_M,7_B5_V,7_B6_M,7_B6_V,7_B7_M,7_B7_V,7_B8_M,7_B8_V,7_B9_M,7_B9_V,7_B10_M,7_B10_V,8_B1_M,8_B1_V,8_B2_M,8_B2_V,8_B3_M,8_B3_V,8_B4_M,8_B4_V,8_B5_M,8_B5_V,8_B6_M,8_B6_V,8_B7_M,8_B7_V,8_B8_M,8_B8_V,8_B9_M,8_B9_V,8_B10_M,8_B10_V,9_B1_M,9_B1_V,9_B2_M,9_B2_V,9_B3_M,9_B3_V,9_B4_M,9_B4_V,9_B5_M,9_B5_V,9_B6_M,9_B6_V,9_B7_M,9_B7_V,9_B8_M,9_B8_V,9_B9_M,9_B9_V,9_B10_M,9_B10_V,10_B1_M,10_B1_V,10_B2_M,10_B2_V,10_B3_M,10_B3_V,10_B4_M,10_B4_V,10_B5_M,10_B5_V,10_B6_M,10_B6_V,10_B7_M,10_B7_V,10_B8_M,10_B8_V,10_B9_M,10_B9_V,10_B10_M,10_B10_V,11_B1_M,11_B1_V,11_B2_M,11_B2_V,11_B3_M,11_B3_V,11_B4_M,11_B4_V,11_B5_M,11_B5_V,11_B6_M,11_B6_V,11_B7_M,11_B7_V,11_B8_M,11_B8_V,11_B9_M,11_B9_V,11_B10_M,11_B10_V,12_B1_M,12_B1_V,12_B2_M,12_B2_V,12_B3_M,12_B3_V,12_B4_M,12_B4_V,12_B5_M,12_B5_V,12_B6_M,12_B6_V,12_B7_M,12_B7_V,12_B8_M,12_B8_V,12_B9_M,12_B9_V,12_B10_M,12_B10_V,1_B1_Mn,1_B1_Vn,1_B2_Mn,1_B2_Vn,1_B3_Mn,1_B3_Vn,1_B4_Mn,1_B4_Vn,1_B5_Mn,1_B5_Vn,1_B6_Mn,1_B6_Vn,1_B7_Mn,1_B7_Vn,1_B8_Mn,1_B8_Vn,1_B9_Mn,1_B9_Vn,1_B10_Mn,1_B10_Vn,2_B1_Mn,2_B1_Vn,2_B2_Mn,2_B2_Vn,2_B3_Mn,2_B3_Vn,2_B4_Mn,2_B4_Vn,2_B5_Mn,2_B5_Vn,2_B6_Mn,2_B6_Vn,2_B7_Mn,2_B7_Vn,2_B8_Mn,2_B8_Vn,2_B9_Mn,2_B9_Vn,2_B10_Mn,2_B10_Vn,3_B1_Mn,3_B1_Vn,3_B2_Mn,3_B2_Vn,3_B3_Mn,3_B3_Vn,3_B4_Mn,3_B4_Vn,3_B5_Mn,3_B5_Vn,3_B6_Mn,3_B6_Vn,3_B7_Mn,3_B7_Vn,3_B8_Mn,3_B8_Vn,3_B9_Mn,3_B9_Vn,3_B10_Mn,3_B10_Vn,4_B1_Mn,4_B1_Vn,4_B2_Mn,4_B2_Vn,4_B3_Mn,4_B3_Vn,4_B4_Mn,4_B4_Vn,4_B5_Mn,4_B5_Vn,4_B6_Mn,4_B6_Vn,4_B7_Mn,4_B7_Vn,4_B8_Mn,4_B8_Vn,4_B9_Mn,4_B9_Vn,4_B10_Mn,4_B10_Vn,5_B1_Mn,5_B1_Vn,5_B2_Mn,5_B2_Vn,5_B3_Mn,5_B3_Vn,5_B4_Mn,5_B4_Vn,5_B5_Mn,5_B5_Vn,5_B6_Mn,5_B6_Vn,5_B7_Mn,5_B7_Vn,5_B8_Mn,5_B8_Vn,5_B9_Mn,5_B9_Vn,5_B10_Mn,5_B10_Vn,6_B1_Mn,6_B1_Vn,6_B2_Mn,6_B2_Vn,6_B3_Mn,6_B3_Vn,6_B4_Mn,6_B4_Vn,6_B5_Mn,6_B5_Vn,6_B6_Mn,6_B6_Vn,6_B7_Mn,6_B7_Vn,6_B8_Mn,6_B8_Vn,6_B9_Mn,6_B9_Vn,6_B10_Mn,6_B10_Vn,7_B1_Mn,7_B1_Vn,7_B2_Mn,7_B2_Vn,7_B3_Mn,7_B3_Vn,7_B4_Mn,7_B4_Vn,7_B5_Mn,7_B5_Vn,7_B6_Mn,7_B6_Vn,7_B7_Mn,7_B7_Vn,7_B8_Mn,7_B8_Vn,7_B9_Mn,7_B9_Vn,7_B10_Mn,7_B10_Vn,8_B1_Mn,8_B1_Vn,8_B2_Mn,8_B2_Vn,8_B3_Mn,8_B3_Vn,8_B4_Mn,8_B4_Vn,8_B5_Mn,8_B5_Vn,8_B6_Mn,8_B6_Vn,8_B7_Mn,8_B7_Vn,8_B8_Mn,8_B8_Vn,8_B9_Mn,8_B9_Vn,8_B10_Mn,8_B10_Vn,9_B1_Mn,9_B1_Vn,9_B2_Mn,9_B2_Vn,9_B3_Mn,9_B3_Vn,9_B4_Mn,9_B4_Vn,9_B5_Mn,9_B5_Vn,9_B6_Mn,9_B6_Vn,9_B7_Mn,9_B7_Vn,9_B8_Mn,9_B8_Vn,9_B9_Mn,9_B9_Vn,9_B10_Mn,9_B10_Vn,10_B1_Mn,10_B1_Vn,10_B2_Mn,10_B2_Vn,10_B3_Mn,10_B3_Vn,10_B4_Mn,10_B4_Vn,10_B5_Mn,10_B5_Vn,10_B6_Mn,10_B6_Vn,10_B7_Mn,10_B7_Vn,10_B8_Mn,10_B8_Vn,10_B9_Mn,10_B9_Vn,10_B10_Mn,10_B10_Vn,11_B1_Mn,11_B1_Vn,11_B2_Mn,11_B2_Vn,11_B3_Mn,11_B3_Vn,11_B4_Mn,11_B4_Vn,11_B5_Mn,11_B5_Vn,11_B6_Mn,11_B6_Vn,11_B7_Mn,11_B7_Vn,11_B8_Mn,11_B8_Vn,11_B9_Mn,11_B9_Vn,11_B10_Mn,11_B10_Vn,12_B1_Mn,12_B1_Vn,12_B2_Mn,12_B2_Vn,12_B3_Mn,12_B3_Vn,12_B4_Mn,12_B4_Vn,12_B5_Mn,12_B5_Vn,12_B6_Mn,12_B6_Vn,12_B7_Mn,12_B7_Vn,12_B8_Mn,12_B8_Vn,12_B9_Mn,12_B9_Vn,12_B10_Mn,12_B10_Vn
10,Haryana,ambala,2007,kharif,Rice,75164,277000.0,3.685274866,261000.0,254000.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,,16,1,359,600,29,11,19,5,17,4,38,20,37,19,96,126,21,6,,,105,150,574,4441,0,20,0,14,0,13,1,24,0,23,29,84,0,12,,,45,96,291,1047,0,28,0,25,0,43,0,35,0,56,38,80,0,41,,,65,109,369,427,16,32,6,28,16,20,4,20,3,40,27,67,0,18,,,48,81,411,317,6,57,2,45,6,48,1,38,4,31,20,67,0,17,,,23,71,333,1272,,,,,,,,,,,,,,,,,,,,,57,0,48,0,44,0,68,4,44,0,106,13,22,0,,,121,21,550,199,20,20,14,12,13,8,29,31,13,15,62,49,3,6,,,79,56,411,640,0,16,0,10,0,9,0,39,0,13,33,74,0,4,,,50,78,288,1064,0,13,0,8,0,10,0,8,15,13,51,37,8,15,,,70,40,456,255,0,11,0,8,0,12,0,9,0,31,17,60,0,25,,,27,70,361,450,216,,216,,216,,216,,216,,216,,216,,,,216,,216,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,140,,140,,140,,140,,140,,140,,140,,,,140,,140,,216,,216,,216,,216,,216,,216,,216,,,,216,,216,,216,,216,,216,,216,,216,,216,,216,,,,216,,216,,140,,140,,140,,140,,140,,140,,140,,,,140,,140,,,,,,,,,,,,,,,,,,,,,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,108,,108,,108,,108,,108,,108,,108,,,,108,,108,,140,,140,,140,,140,,140,,140,,140,,,,140,,140,,184,,184,,184,,184,,184,,184,,184,,,,184,,184,,216,,216,,216,,216,,216,,216,,216,,,,216,,216,
11,Haryana,ambala,2008,kharif,Rice,81002,267000.0,3.296214908,277000.0,261000.0,43,7,32,6,25,11,56,1,37,13,92,6,20,16,,,93,8,570,139,63,1,51,1,49,1,36,4,40,0,14,69,23,1,,,15,86,469,226,0,17,0,14,0,16,0,20,0,19,27,68,0,11,,,43,88,368,430,54,1,47,2,54,4,25,14,46,13,52,87,30,15,,,79,133,482,198,67,0,63,0,74,0,72,0,17,34,24,125,12,28,,,50,178,494,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,85,1,72,1,77,8,70,39,58,4,115,5,31,0,,,130,10,656,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,28,0,23,0,25,7,35,0,36,37,80,0,17,,,52,99,312,936,21,2,6,3,7,1,1,10,0,3,27,48,0,1,,,38,54,415,308,0,9,0,5,0,5,0,16,0,20,54,26,0,7,,,71,22,456,255,14,1,0,0,6,0,20,2,17,1,40,9,0,0,,,48,13,464,1180,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,184,,184,,184,,184,,184,,184,,184,,,,184,,184,,216,,216,,216,,216,,216,,216,,216,,,,216,,216,,184,,184,,184,,184,,184,,184,,184,,,,184,,184,,184,,184,,184,,184,,184,,184,,184,,,,184,,184,,32,,32,,32,,32,,32,,32,,32,,,,32,,32,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,32,,32,,32,,32,,32,,32,,32,,,,32,,32,,140,,140,,140,,140,,140,,140,,140,,,,140,,140,,216,,216,,216,,216,,216,,216,,216,,,,216,,216,,184,,184,,184,,184,,184,,184,,184,,,,184,,184,,184,,184,,184,,184,,184,,184,,184,,,,184,,184,
12,Haryana,ambala,2009,kharif,Rice,82283,306000.0,3.718872671,267000.0,277000.0,38,0,26,0,26,0,47,0,19,0,19,75,10,0,,,7,98,436,2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,25,0,20,0,25,0,15,0,20,29,73,0,17,,,50,96,374,413,54,377,46,408,53,381,40,359,38,166,61,0,27,135,,,62,8,436,990,11,0,5,0,13,1,10,0,20,2,76,32,10,0,,,114,71,460,1160,0,0,0,0,0,0,0,0,0,0,36,6,0,0,,,65,20,364,616,60,6,50,5,56,5,50,6,38,20,127,6,23,21,,,153,13,586,99,46,3,34,2,31,1,68,3,36,2,94,22,16,1,,,106,34,586,99,7,336,2,350,2,350,29,188,7,62,61,10,0,28,,,80,2,477,438,0,12,0,7,0,4,0,39,0,13,35,68,0,3,,,52,72,291,1047,0,12,0,7,0,9,0,24,4,40,32,71,0,18,,,50,72,302,988,97,3,77,3,81,5,72,1,55,1,58,15,42,1,,,37,23,677,74,108,,108,,108,,108,,108,,108,,108,,,,108,,108,,64,,64,,64,,64,,64,,64,,64,,,,64,,64,,216,,216,,216,,216,,216,,216,,216,,,,216,,216,,108,,108,,108,,108,,108,,108,,108,,,,108,,108,,184,,184,,184,,184,,184,,184,,184,,,,184,,184,,216,,216,,216,,216,,216,,216,,216,,,,216,,216,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,184,,184,,184,,184,,184,,184,,184,,,,184,,184,,140,,140,,140,,140,,140,,140,,140,,,,140,,140,,140,,140,,140,,140,,140,,140,,140,,,,140,,140,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,
13,Haryana,ambala,2010,kharif,Rice,81869,282000.0,3.444527233,306000.0,267000.0,74,40,56,23,65,31,76,42,52,20,11,1,26,5,,,6,0,321,745,68,2,52,1,45,1,77,10,45,1,104,3,23,1,,,112,4,587,97,12,29,3,25,4,29,17,17,6,29,59,63,0,24,,,76,78,411,640,43,6,35,7,36,14,46,1,41,3,123,14,28,6,,,152,23,580,113,59,0,51,0,61,0,48,2,69,2,124,18,51,2,,,154,40,574,63,24,306,16,264,22,330,23,163,31,202,73,19,17,144,,,101,7,417,1057,69,0,57,0,58,1,60,35,37,12,108,3,16,2,,,119,3,636,17,45,27,35,17,27,10,58,45,36,18,94,121,16,3,,,106,153,571,4395,4,23,0,17,0,14,17,23,1,27,59,56,0,11,,,75,65,400,695,0,0,0,0,0,0,0,0,0,0,21,2,0,0,,,34,5,352,576,0,10,0,5,0,3,0,15,0,5,29,40,0,1,,,45,35,372,419,0,9,0,4,0,2,3,15,5,5,30,55,0,2,,,38,55,322,885,140,,140,,140,,140,,140,,140,,140,,,,140,,140,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,108,,108,,108,,108,,108,,108,,108,,,,108,,108,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,152,,152,,152,,152,,152,,152,,152,,,,152,,152,,108,,108,,108,,108,,108,,108,,108,,,,108,,108,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,76,,76,,76,,76,,76,,76,,76,,,,76,,76,,108,,108,,108,,108,,108,,108,,108,,,,108,,108,,216,,216,,216,,216,,216,,216,,216,,,,216,,216,,216,,216,,216,,216,,216,,216,,216,,,,216,,216,,140,,140,,140,,140,,140,,140,,140,,,,140,,140,
14,Haryana,bhiwani,2004,kharif,Rice,11412,14000.0,1.226778829,23000.0,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,0,103,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,200,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,176,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,169,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,323,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,80,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,273,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,223,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,311,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,323,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,131,,131,,131,,131,,131,,131,,,,131,,131,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,262,,262,,262,,262,,262,,262,,262,,,,262,,262,,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,492,,492,,492,,492,,492,,492,,492,,,,492,,492,,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,
15,Haryana,bhiwani,2005,kharif,Rice,12526,25000.0,1.995848635,14000.0,23000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,283,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,67,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,237,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,198,54,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,,0,0,332,305,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,,17,2,86,56,27,1,30,2,36,2,0,0,41,3,30,2,8,0,,,53,6,408,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,316,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,299,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,185,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,196,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,244,121,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,260,,260,,260,,260,,260,,260,,260,,,,260,,260,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,130,,130,,130,,130,,130,,130,,130,,,,130,,130,,461,,461,,461,,461,,461,,461,,461,,,,461,,461,,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,
16,Haryana,bhiwani,2006,kharif,Rice,13666,26000.0,1.902531831,25000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,220,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,338,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,307,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,331,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,196,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,84,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,311,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,214,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,201,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,203,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,325,292,491,,491,,491,,491,,491,,491,,491,,,,491,,491,,260,,260,,260,,260,,260,,260,,260,,,,260,,260,,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,260,,260,,260,,260,,260,,260,,260,,,,260,,260,,591,,591,,591,,591,,591,,591,,591,,,,591,,591,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,
17,Haryana,bhiwani,2007,kharif,Rice,14818,40000.0,2.699419625,26000.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,215,64,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,,15,0,437,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,302,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,185,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,198,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,258,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,0,122,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,310,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,296,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,224,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,221,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,220,67,721,,721,,721,,721,,721,,721,,721,,,,721,,721,,462,,462,,462,,462,,462,,462,,462,,,,462,,462,,362,,362,,362,,362,,362,,362,,362,,,,362,,362,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,,130,,130,,130,,130,,130,,130,,130,,,,130,,130,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,721,,721,,721,,721,,721,,721,,721,,,,721,,721,
18,Haryana,bhiwani,2008,kharif,Rice,21217,45000.0,2.120940755,40000.0,26000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,198,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,301,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,242,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,358,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,309,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,71,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,327,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,102,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,201,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,197,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,206,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,190,50,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,592,,592,,592,,592,,592,,592,,592,,,,592,,592,,362,,362,,362,,362,,362,,362,,362,,,,362,,362,,260,,260,,260,,260,,260,,260,,260,,,,260,,260,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,130,,130,,130,,130,,130,,130,,130,,,,130,,130,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,,492,,492,,492,,492,,492,,492,,492,,,,492,,492,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,
19,Haryana,bhiwani,2009,kharif,Rice,19028,44000.0,2.312381753,45000.0,40000.0,7,0,0,0,0,0,26,3,18,1,42,7,5,0,,,42,7,559,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,193,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,0,305,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,196,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,201,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,234,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,208,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,210,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,310,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,312,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,231,108,232,,232,,232,,232,,232,,232,,232,,,,232,,232,,260,,260,,260,,260,,260,,260,,260,,,,260,,260,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,362,,362,,362,,362,,362,,362,,362,,,,362,,362,,492,,492,,492,,492,,492,,492,,492,,,,492,,492,
20,Haryana,bhiwani,2010,kharif,Rice,21314,44000.0,2.064370836,44000.0,45000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,338,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,231,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,302,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,315,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,199,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,41,4,315,274,55,6,44,4,48,5,7,0,29,1,14,0,7,0,,,25,1,478,496,49,10,42,8,46,9,51,11,42,8,61,16,23,2,,,81,29,548,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,311,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,206,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,230,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,214,93,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,490,,490,,490,,490,,490,,490,,490,,,,490,,490,,362,,362,,362,,362,,362,,362,,362,,,,362,,362,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,462,,462,,462,,462,,462,,462,,462,,,,462,,462,,231,,231,,231,,231,,231,,231,,231,,,,231,,231,,361,,361,,361,,361,,361,,361,,361,,,,361,,361,,722,,722,,722,,722,,722,,722,,722,,,,722,,722,,721,,721,,721,,721,,721,,721,,721,,,,721,,721,,491,,491,,491,,491,,491,,491,,491,,,,491,,491,
21,Haryana,faridabad,2004,kharif,Rice,28255,68000.0,2.40665369,78000.0,48000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,39,34,42,40,46,50,43,42,100,230,28,18,,,126,361,500,5676,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,,32,5,279,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,227,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,218,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,179,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,222,198,0,0,0,0,0,0,0,0,0,0,23,4,0,0,,,40,13,236,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,207,172,34,7,19,2,26,4,0,0,7,0,0,0,0,0,,,0,0,255,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,46,,46,,46,,46,,46,,46,,,,46,,46,,204,,204,,204,,204,,204,,204,,204,,,,204,,204,,212,,212,,212,,212,,212,,212,,212,,,,212,,212,,248,,248,,248,,248,,248,,248,,248,,,,248,,248,,168,,168,,168,,168,,168,,168,,168,,,,168,,168,,4,,4,,4,,4,,4,,4,,4,,,,4,,4,,248,,248,,248,,248,,248,,248,,248,,,,248,,248,,126,,126,,126,,126,,126,,126,,126,,,,126,,126,,248,,248,,248,,248,,248,,248,,248,,,,248,,248,,160,,160,,160,,160,,160,,160,,160,,,,160,,160,
